,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,type,length_times_diameter,sex_I,sex_M
19,0.6096550799706936,0.49340154961416266,0.42695998829372683,0.45407728287174576,0.273673328359264,0.29351573320636315,0.9295331986937961,2,0.270725,0,1
20,-0.9226011290889897,-1.0630785093610244,-0.9760947157024076,-1.0965429610428905,-1.038205911144347,-1.1078498782435786,-1.064110391758401,0,0.12299999999999998,1,0
21,0.23694411019941986,0.14193831049073305,0.42695998829372683,0.19053313074396194,0.6304322265375266,0.01963320328129309,-0.2199549976029662,1,0.231,1,0
22,0.23694411019941986,0.192147344651223,0.2994095606577145,-0.10672015712109696,-0.07405369897904285,-0.021449176207467453,-0.18403349146869233,0,0.23375,1,0
23,-1.9164970484790544,-1.9668411242498427,-1.9964981367905057,-1.4591715424590275,-1.4175444864224995,-1.4273794964894937,-1.441286206168276,0,0.060899999999999996,1,0
24,-0.6327148192668872,-0.6111972019166155,0.04430870538569051,-0.7002052438894788,-0.6769310775461064,-0.701590792188058,-0.9132400659944507,2,0.153525,0,1
25,-0.5913024892923011,-0.6614062360771049,-0.33834257752234653,-0.8462781654176691,-0.8327308495353475,-0.9891674486093814,-0.7264482340962269,0,0.15300000000000002,1,0
26,0.8995413897927961,1.0959099595400414,0.8096112712017639,1.1568616885458367,1.2649211530444364,1.0695162346607283,1.0372977170966178,2,0.32445,0,1
27,-1.253899768885678,-1.2639146460029838,-0.9760947157024076,-1.2211646143746333,-1.078849329924149,-1.3862971170007332,-1.2365336212029152,0,0.10360000000000001,1,0
28,1.4379016794624142,1.2465370620215113,0.2994095606577145,1.3448156575051868,1.2739530238843924,1.1334221583099113,1.3965127784393558,2,0.36835,0,1
29,0.029882460326489505,-0.058897826151226185,-0.21079214988633418,-0.35392048586111147,-0.1372767948587345,-0.49161418591217093,-0.47140554054288275,0,0.21000000000000002,1,0
30,-0.4256531693939573,-0.20952492863269603,-0.08324172225032184,-0.4683272495754982,-0.3562996627276678,-0.5326965654009315,-0.47140554054288275,0,0.18095,0,1
31,0.9409537197673822,0.9954918912190616,1.1922625541098002,0.9903589877829346,0.6575278390573946,1.0649515258286437,1.2528267539022604,2,0.320675,0,0
32,0.07129479030107558,0.49340154961416266,0.6820608435657516,0.3304771185017388,-0.1801781813485256,0.9417043873623621,0.43740856465424477,2,0.24115000000000003,0,0
33,-0.34282850944478516,-0.5609881677561256,-0.9760947157024076,-0.6123571931802174,-0.5369370795267882,-0.4642259329196639,-0.7875147945244925,0,0.16799999999999998,1,0
34,0.9409537197673822,0.9954918912190616,0.17185913302170217,0.6450957187163028,0.6755915807373067,0.7956337047356584,0.570318137351058,1,0.320675,0,0
35,0.6924797399198658,0.7444467204166119,0.42695998829372683,0.3692936990476915,0.3143167471390661,0.18396272123633528,0.46255361894823643,1,0.2904,1,0
36,-0.549890159317715,-0.3099429969536759,-0.33834257752234653,-0.6838614205017093,-0.6317717233463263,-0.6970260833559736,-0.5073270466771567,0,0.170625,0,1
37,0.319768770148592,0.14193831049073305,1.4473634093818248,-0.02091508433530673,-0.23888534180823973,0.010503785617124083,0.3547891005454149,2,0.23520000000000002,0,1
38,0.48541809004693537,0.9452828570585716,0.6820608435657516,0.2170918437490875,0.06594029904027573,0.060715582770053636,0.4661457695616638,1,0.29,0,0
39,0.15411945025024773,0.29256541297220284,1.064712126473788,0.36214327631554216,0.12690542720997888,0.4350217070009828,0.6421611496196057,2,0.23490000000000003,0,1
40,0.6510674099452797,0.7444467204166119,0.6820608435657516,0.6450957187163028,0.4430209066084394,0.836716084224419,0.7140041618881534,1,0.288,0,0
41,-0.011529869648096566,-0.058897826151226185,-0.7209938604303833,-0.45300491514946434,-0.2795287605880418,-0.5737789448896919,-0.5432485528114305,0,0.20800000000000002,1,0
42,-0.13576685957185478,0.192147344651223,-0.33834257752234653,-0.4233817352591319,-0.4985516284569751,-0.3729317562779738,-0.25587650373723986,1,0.21462499999999998,1,0
43,0.48541809004693537,0.5436105837746525,0.6820608435657516,0.8350926655991238,0.5310816472980103,0.16570388590799726,1.4324342845736298,2,0.2668,0,1
44,-0.17717918954644085,0.0917292763302431,0.6820608435657516,-0.26607243515185003,-0.48048788677706306,-0.36836704744588933,0.1033385576054983,2,0.2075,0,1
45,0.9409537197673822,0.9954918912190616,1.3198129817458126,1.0475623696401277,1.0165447049456462,0.6723865662693768,1.4324342845736298,2,0.320675,1,0
46,-2.951805297843705,-2.971021807459641,-3.016901557878603,-1.6338461549158145,-1.5756022261217297,-1.6054031409407892,-1.656815242973919,0,0.01815,1,0
47,0.1955317802248338,0.14193831049073305,0.17185913302170217,-0.0832259110011781,0.08626200843017678,-0.21773165598710092,-0.2199549976029662,0,0.22890000000000002,0,1
48,0.27835644017400596,0.192147344651223,-0.21079214988633418,-0.10672015712109696,-0.41274885547739293,-0.09448451752081928,0.28294608827686757,2,0.235875,0,1
49,0.48541809004693537,0.8448647887375917,-0.21079214988633418,0.6430527407928313,1.041382349755525,0.7134689457581374,0.009942641656386286,1,0.28419999999999995,0,1
50,1.6035509993607584,1.5980003011449397,0.9371616988377756,2.3162516601157392,1.8474768222215994,2.1924346073535155,1.2779718081962521,1,0.4039749999999999,0,1
51,-0.05294219962268264,-0.10910686031171613,-0.08324172225032184,-0.618486126950631,-0.6949948192260184,-0.4231435534309034,-0.528879950357721,1,0.20342500000000002,0,0
52,-0.5913024892923011,-0.7618243043980849,-0.5934434327943708,-0.9269757933947814,-0.9727248475546657,-0.875049727807269,-0.7982912463647747,0,0.14850000000000002,1,0
53,0.11270712027566165,0.04152024216975315,-0.08324172225032184,0.08838423457040215,-0.3156562439478659,-0.23599049131543892,0.6062396434853319,2,0.21935,0,1
54,-1.0882504489873335,-1.1634965776820043,-0.33834257752234653,-1.0485329798413174,-1.058527620534248,-0.8796144366393543,-1.046149638691264,0,0.11309999999999999,0,0
55,-0.9640134590635753,-0.8120333385585748,-0.7209938604303833,-0.9463840836677577,-0.9230495579349077,-1.0530733722585646,-0.8521735055661861,1,0.13162500000000002,0,0
56,-0.9640134590635753,-1.0630785093610244,-0.7209938604303833,-1.018909799950985,-0.8282149141153696,-1.2265323078777755,-1.0245967350106997,0,0.1215,1,0
57,0.816716729843624,0.7444467204166119,0.6820608435657516,0.5449898004662139,0.5672091306578344,0.7225983634223063,0.4984751250825103,1,0.2976,0,1
58,0.319768770148592,0.34277444713269284,0.6820608435657516,-0.038280396684811785,-0.09211744065895439,-0.04427272036788998,0.1033385576054983,2,0.24640000000000004,1,0
59,0.23694411019941986,0.14193831049073305,-0.5934434327943708,-0.30795348258300964,-0.28404469600801985,-0.37749646511005935,-0.1912177926955471,2,0.231,1,0
60,-0.7569518091906454,-0.7618243043980849,-1.10364514333842,-1.018909799950985,-1.0720754267941819,-1.0348145369302266,-0.8090676982050568,0,0.1419,1,0
61,-0.4256531693939573,-0.46057009943514576,0.17185913302170217,-0.5755835905577359,-0.8259569464053806,-0.3729317562779738,-0.2917980098715137,2,0.1692,0,0
62,0.23694411019941986,0.04152024216975315,-0.21079214988633418,0.10574954691990743,0.4068934232486153,0.3026451508705321,-0.16248058778812802,1,0.2255,0,1
63,0.6096550799706936,0.49340154961416266,0.2994095606577145,0.13741570473371062,0.34367032736892317,0.2067862653967578,-0.09063757551958031,1,0.270725,0,1
64,0.23694411019941986,0.24235637881171293,1.064712126473788,0.015858518287174796,0.38431374614872527,-0.17664927649834036,-0.07626897306587077,1,0.23650000000000002,0,1
65,0.4440057600723493,0.6942376862561219,0.5545104159297392,0.6032146712851433,0.6326901942475156,0.8777984637131795,0.39071060667968877,1,0.27312499999999995,0,1
66,-1.1296627789619196,-1.2137056118424943,-1.2311955709744322,-1.1660042104409112,-1.1827158445836432,-1.0256851192660574,-1.1898356632283593,0,0.10972499999999999,1,0
67,-0.05294219962268264,0.0917292763302431,0.04430870538569051,-0.255857545534494,-0.19824192302843763,-0.24055520014752343,-0.25587650373723986,1,0.213725,0,0
68,-0.34282850944478516,-0.5107791335956356,-0.7209938604303833,-0.7543441588614654,-0.6972527869360073,-0.8157085129901706,-0.6869345773485257,0,0.1704,1,0
69,0.07129479030107558,0.14193831049073305,0.42695998829372683,-0.017850617450099825,0.5288236795880213,-0.6148613243784524,-0.313350913552078,1,0.2226,1,0
70,0.6096550799706936,0.6440286520956319,0.42695998829372683,0.6175155167494415,0.43398903576848336,-0.0031903408791294327,-0.5791700589457043,2,0.27964999999999995,0,0
71,-0.549890159317715,-0.6111972019166155,-0.8485442880663956,-0.854450077111554,-0.8643423974751941,-0.9389556514564521,-0.7875147945244925,0,0.156975,1,0
72,0.11270712027566165,0.24235637881171293,0.42695998829372683,-0.06994655449861543,-0.12147102088881145,-0.08535509985665128,0.06741705147122445,1,0.23005,0,1
73,1.0237783797165543,1.0457009253795515,0.42695998829372683,1.4714802887604006,1.2875008301443265,1.6446695475033752,1.3965127784393558,2,0.32895,0,1
74,1.4793140094370003,1.397164164502981,-0.21079214988633418,1.506210913459411,1.4320107635836228,1.786175521297995,-0.2917980098715137,2,0.3815,0,0
75,0.4025934300977632,0.4431925154536727,0.17185913302170217,0.26816629183586715,0.20367632934960508,0.41219816284056027,0.3511969499319875,1,0.2565,0,1
76,-0.7569518091906454,-0.7116152702375949,-0.8485442880663956,-0.9004170803896561,-0.7559599473957215,-0.9115673984639451,-1.046149638691264,0,0.14405,1,0
77,0.4440057600723493,0.7444467204166119,0.8096112712017639,0.5746129803565466,0.6801075161572847,0.6404336044447853,0.5343966312167842,1,0.27599999999999997,0,0
78,-1.378136758809436,-1.3141236801634737,-1.2311955709744322,-1.1598752766704976,-1.1669100706137205,-1.1443675489002547,-1.1179926509598117,0,0.097625,1,0
79,1.0651907096911404,0.9452828570585716,0.5545104159297392,1.1517542437371588,1.5652308584729744,1.147116284806165,0.6026474928719044,1,0.325,0,0
80,0.8581290598182101,0.5938196179351425,0.42695998829372683,0.3131118061522335,0.2194821033195276,0.05615087393796913,0.8217686802909746,2,0.290625,1,0
81,0.816716729843624,1.0457009253795515,0.9371616988377756,0.6777833654918418,0.3707659398887912,0.4395864158330673,1.1809837416337132,2,0.3162,0,1
82,-0.21859151952102693,-0.3601520311141658,-0.33834257752234653,-0.7093986445450993,-0.6678992067061504,-0.7974496776618325,-0.6150915650799782,0,0.18315,1,0
83,0.9409537197673822,0.8448647887375917,0.42695998829372683,0.6665469869127502,0.5514033566879114,1.1425515759740803,0.5739102879644854,1,0.31115,0,0
84,-0.8397764691398175,-1.0128694752005345,-0.7209938604303833,-1.1006289168898329,-1.180457876873654,-0.9115673984639451,-1.0066359819435629,1,0.1281,1,0
85,1.5207263394115862,1.2967460961820012,2.085115547561886,2.139534069735481,2.590348198807982,1.8729049891076006,1.4647636400944761,1,0.377175,0,0
86,0.8581290598182101,0.6440286520956319,0.9371616988377756,0.7360082363107708,1.1271851227351073,0.7271630722543908,0.25420888336944847,1,0.29374999999999996,0,1
87,0.6510674099452797,1.0457009253795515,1.1922625541098002,0.9525638961987172,1.1475068321250086,0.8777984637131795,0.570318137351058,1,0.306,0,1
88,0.4440057600723493,0.6440286520956319,0.2994095606577145,0.6593965641806009,0.43398903576848336,0.23417451838926456,1.1809837416337132,2,0.27025,0,1
89,-0.7983641391652315,-0.6614062360771049,-0.9760947157024076,-0.9545559953616425,-0.8711163006051607,-0.8796144366393543,-1.017412433783845,0,0.14450000000000002,1,0
90,-0.011529869648096566,0.04152024216975315,0.17185913302170217,-0.352898996899376,-0.2659809543281078,-0.17208456766625585,-0.5073270466771567,1,0.2132,1,0
91,-0.549890159317715,-0.5609881677561256,-0.33834257752234653,-0.7563871367849366,-0.8891800422850726,-0.6970260833559736,-0.7336325353230817,2,0.15925,0,0
92,0.4025934300977632,0.34277444713269284,1.3198129817458126,0.4070887906319085,0.41366732637858233,0.2615627713817716,0.21110307600831987,1,0.25079999999999997,0,0
93,1.7277879892845167,1.497582232823961,1.064712126473788,1.7789484662428154,1.3552398614439967,0.16570388590799726,1.8527159063446337,1,0.40515,0,0
94,-0.7569518091906454,-0.9124514068795547,-1.10364514333842,-0.9004170803896561,-0.8146671078554356,-0.8978732719676915,-0.9419772709018699,0,0.13545,1,0
95,1.6449633293353445,1.447373198663471,1.7024642646538488,2.6686653519145205,3.56804821723322,2.411540631293572,1.9784411778145916,2,0.396,0,1
96,-0.3842408394193712,-0.25973396279318595,-0.08324172225032184,-0.6797754646547669,-0.8214410109854027,-0.9891674486093814,-0.3636410221400614,0,0.1805,0,0
97,0.48541809004693537,0.4431925154536727,2.4677668304699223,0.5153666205758817,-0.25017518035818476,0.2524333537176026,1.1450622354994393,2,0.261,0,0
98,-0.7983641391652315,-0.8120333385585748,-0.08324172225032184,-0.8922451686957711,-0.9433712673248088,-0.9070026896318605,-0.6869345773485257,2,0.138125,0,0
99,0.7338920698944518,0.8950738228980817,1.1922625541098002,0.5919782927060516,0.06819826675026475,1.2338457526157705,0.6780826557538796,2,0.30195,0,0
100,-0.9226011290889897,-0.8120333385585748,-0.7209938604303833,-1.006651932410158,-1.006594363204501,-0.9435203602885366,-0.9671223251958624,0,0.13325,1,0
101,0.48541809004693537,0.4431925154536727,1.1922625541098002,0.3611217873538067,0.176580716829737,0.854974919552757,0.3547891005454149,2,0.261,0,0
102,0.8995413897927961,1.0959099595400414,0.5545104159297392,1.0567557702957484,0.8923564808962507,1.2977516762649535,0.8217686802909746,2,0.32445,0,0
103,1.1066030396657265,0.49340154961416266,0.8096112712017639,0.9617572968543379,1.0458982851755037,1.2612340056082774,0.7607021198627094,2,0.29802500000000004,0,0
104,-0.011529869648096566,-0.00868879199073624,0.04430870538569051,-0.25994350138143646,-0.35855763043765676,-0.37749646511005935,-0.14811198533441847,2,0.2106,0,0
105,0.36118110012317717,0.4431925154536727,-0.08324172225032184,0.34682094188950835,0.14271120117990194,-0.26337874430794594,0.5343966312167842,2,0.25425,0,0
106,1.4379016794624142,1.2967460961820012,0.9371616988377756,1.1078302183825282,0.8630029006663938,0.9417043873623621,1.6479633213792728,1,0.371825,0,0
107,0.6510674099452797,0.4431925154536727,0.04430870538569051,0.10268508003470074,-0.05824792500911931,0.15200975941174374,0.3978949079065435,2,0.27,0,0
108,0.4025934300977632,0.14193831049073305,0.5545104159297392,0.14048017161891752,0.34367032736892317,0.1200567975871522,-0.09063757551958031,0,0.23939999999999997,0,0
109,-0.3842408394193712,-0.5609881677561256,-0.9760947157024076,-0.7441292692441095,-0.6272557879263483,-0.6148613243784524,-0.8665421080198948,0,0.16624999999999998,1,0
110,-1.419549088784022,-1.2639146460029838,-1.6138468538824688,-1.2722390624614133,-1.2346491019133907,-1.2630499785344516,-1.2329414705894879,0,0.098,1,0
111,-0.21859151952102693,-0.7618243043980849,-0.9760947157024076,-0.7737524491344417,-0.8056352370154796,-0.7609320070051565,-0.6150915650799782,0,0.16335,1,0
112,-0.34282850944478516,-0.3601520311141658,-0.9760947157024076,-0.6235935717593091,-0.5075834992969311,-0.701590792188058,-0.7228560834827995,0,0.17759999999999998,0,1
113,-0.011529869648096566,0.04152024216975315,-0.46589300515835885,-0.4570908709964068,-0.5279052086868322,-0.6148613243784524,-0.3277195160057875,0,0.2132,1,0
114,1.3136646895386568,1.1461189937005314,1.1922625541098002,1.3795462822041968,1.1723444769348874,1.9641991657492908,1.2240895489948418,2,0.3536,0,0
115,-0.13576685957185478,-0.058897826151226185,-0.33834257752234653,-0.4816066060780611,-0.4940356930369971,-0.4414023887592414,-0.4354840344086091,0,0.202,0,0
116,-1.0882504489873335,-0.9124514068795547,-1.2311955709744322,-1.0403610681474327,-0.9411132996148198,-1.1717558018927614,-1.046149638691264,0,0.12285,1,0
117,1.4793140094370003,1.447373198663471,1.5749138370178373,1.4387926419848613,1.5245874396931718,1.1653751201345028,1.471947941321331,2,0.385,0,1
118,-0.3842408394193712,-0.5609881677561256,-0.33834257752234653,-0.8095045627951877,-0.7446701088457764,-0.9070026896318605,-0.7192639328693722,1,0.16624999999999998,1,0
119,0.36118110012317717,0.5436105837746525,0.42695998829372683,0.10779252484337862,0.09077794385015481,0.3345981126951237,0.1033385576054983,1,0.25989999999999996,1,0
120,0.029882460326489505,-0.058897826151226185,0.04430870538569051,-0.3365551735116062,-0.22759550325829472,-0.16751985883417136,-0.47858984176973834,0,0.21000000000000002,1,0
121,-2.8689806378945333,-2.719976636657191,-2.5066998473345543,-1.610351908795896,-1.5552805167318287,-1.559756052619944,-1.620893736839645,0,0.023625,0,1
122,-1.0054257890381615,-1.4145417484844536,-0.9760947157024076,-1.1057363616985108,-1.0427218465643249,-1.075896916418987,-1.1179926509598117,1,0.10600000000000001,1,0
123,1.2308400295894848,1.7988364377868995,0.5545104159297392,1.0015953663620263,0.8539710298264379,1.0603868169965591,1.2743796575828248,1,0.39195,0,0
124,1.2308400295894848,1.1461189937005314,1.4473634093818248,2.017976883288945,1.8181232419917424,1.7816108124659105,1.9389275210668901,2,0.34840000000000004,0,0
125,-1.0054257890381615,-0.7116152702375949,-0.5934434327943708,-0.7870318056370046,-0.6543514004462163,-0.528131856568847,-0.8306206018856211,1,0.134,0,0
126,-0.7155394792160593,-0.9124514068795547,-0.7209938604303833,-0.9198253706626321,-0.8756322360251386,-0.9754733221131281,-0.8306206018856211,0,0.137025,1,0
127,-0.13576685957185478,-0.058897826151226185,0.17185913302170217,-0.23338478837631088,-0.0966333760789329,-0.327284667957129,-0.20558639514925664,0,0.202,1,0
128,-0.011529869648096566,-0.058897826151226185,-0.8485442880663956,0.1088140138051141,0.43398903576848336,-0.15382573233791785,-0.266652955577522,1,0.20800000000000002,0,1
129,-2.910392967869119,-3.0212308416201306,-2.6342502749705665,-1.6032014860637467,-1.5507645813118507,-1.5506266349557751,-1.656815242973919,0,0.01785,1,0
130,-1.378136758809436,-1.4647507826449435,-1.2311955709744322,-1.2671316176527352,-1.2820664238231592,-1.176320510724846,-1.2760472779506171,0,0.0923,1,0
131,-2.413445008174087,-2.3685133975337616,-2.25159899206253,-1.556212993823909,-1.4875414854321585,-1.5095442554670147,-1.5777879294785166,0,0.0391,1,0
132,1.0237783797165543,1.2465370620215113,1.4473634093818248,1.1670765781631924,1.3145964426641945,1.0603868169965591,0.9905997591220617,1,0.34185000000000004,0,1
133,0.9823660497419683,1.0959099595400414,1.7024642646538488,1.4602439101813092,1.3913673448038206,1.4255635235633195,1.19894449470085,1,0.3296,0,0
134,-0.30141617947019905,-0.3601520311141658,-0.5934434327943708,-0.7390218244354314,-0.7537019796857325,-0.7472378805089029,-0.6150915650799782,1,0.17945,1,0
135,-1.2124874389110918,-1.2137056118424943,-1.2311955709744322,-1.1476174091296703,-1.1330405549638851,-1.0622027899227335,-1.1539141570940856,0,0.106875,1,0
136,-1.1710751089365057,-1.0630785093610244,-1.2311955709744322,-1.0158453330657784,-0.9072437839649847,-0.9435203602885366,-1.0102281325569902,1,0.11399999999999999,0,0
137,-1.419549088784022,-1.4145417484844536,-0.7209938604303833,-1.2456803494562878,-1.3069040686330382,-1.0895910429152407,-1.1539141570940856,1,0.09275,1,0
138,-0.17717918954644085,-0.3601520311141658,0.2994095606577145,0.49595833030290565,0.6259162911175485,0.4076334540084758,0.4338164140408174,1,0.185,0,1
139,0.8995413897927961,0.5938196179351425,0.2994095606577145,0.42547559194314905,0.820101514176603,0.08810383576256067,-0.42829973318175435,0,0.29295000000000004,0,1
140,-1.7508477285807102,-1.6655869192869033,-0.8485442880663956,-1.0832636045403277,-1.0720754267941819,-1.0348145369302266,-1.0964397472792475,0,0.0744,1,0
141,-0.3842408394193712,-0.4103610652746558,-0.5934434327943708,-0.7349358685884892,-0.6227398525063703,-0.7791908423334946,-0.8557656561796128,0,0.173375,1,0
142,-0.011529869648096566,0.04152024216975315,-0.33834257752234653,-0.24564265591713808,-0.2750128251680638,-0.14469631467374883,-0.14811198533441847,1,0.2132,0,0
143,0.36118110012317717,-0.058897826151226185,-0.21079214988633418,-0.24768563384060927,-0.2163056647083497,-0.10817864401707279,-0.39956252827433525,0,0.22599999999999998,0,0
144,1.4379016794624142,1.7486274036264096,1.5749138370178373,2.207973830171766,1.4433006021335681,2.735634958371571,2.1113507505114044,2,0.40309999999999996,0,1
145,-0.17717918954644085,-0.20952492863269603,0.17185913302170217,-0.11693504673845295,-0.4940356930369971,0.15200975941174374,-0.22713929882982095,2,0.1925,0,1
146,0.4440057600723493,0.4431925154536727,0.2994095606577145,0.08021232287651736,0.4226991972185383,-0.1127433528491573,-0.14811198533441847,1,0.25875,1,0
147,0.11270712027566165,0.0917292763302431,0.8096112712017639,0.12311485926941247,-0.2727548574580748,0.16570388590799726,0.3547891005454149,1,0.222025,0,0
148,-0.6741271492414732,-0.6111972019166155,-0.8485442880663956,-0.7972466952543605,-0.8598264620552156,-0.8704850189751845,-0.7444089871633639,2,0.1518,0,0
149,-0.3842408394193712,-0.46057009943514576,-0.7209938604303833,-0.6675175971139398,-0.6520934327362273,-0.6239907420426215,-0.6150915650799782,0,0.17099999999999999,1,0
150,1.1894276996148987,1.2967460961820012,0.42695998829372683,1.1527757326988943,1.0865417039553051,0.7134689457581374,1.7916493459163678,2,0.35577500000000006,0,1
151,0.5682427499961076,0.4431925154536727,0.5545104159297392,0.15171655019800923,-0.36533153356762377,0.3665510745197152,0.7858471741567007,2,0.2655,1,0
152,0.7338920698944518,0.6942376862561219,0.6820608435657516,0.6073006271320857,0.3278645533990001,0.38480990984805324,0.570318137351058,2,0.28975,0,1
153,-0.34282850944478516,-0.5609881677561256,-0.08324172225032184,-0.5561753002847596,-0.3698474689876018,-0.7198496275163959,-0.55761715526514,0,0.16799999999999998,1,0
154,-1.1710751089365057,-1.2639146460029838,-1.10364514333842,-1.0832636045403277,-0.8598264620552156,-1.23109701670986,-1.2113885669089235,0,0.10640000000000001,1,0
155,-0.549890159317715,-0.5609881677561256,-0.08324172225032184,-0.5766050795194716,-0.3156562439478659,-0.847661474814762,-0.7408168365499365,0,0.15925,1,0
156,0.7338920698944518,0.5938196179351425,-0.33834257752234653,0.21198439894040938,0.3639920367588242,0.10636267109089868,0.175181569874046,1,0.28365,1,0
157,-1.7508477285807102,-1.6655869192869033,-1.2311955709744322,-1.3754094475967085,-1.3317417134429173,-1.3406500286798881,-1.3694431938997282,0,0.0744,1,0
158,1.0651907096911404,1.0457009253795515,0.9371616988377756,1.085357461224345,0.9917070601357669,1.2521045879441084,1.0983642775248832,1,0.3315,0,0
159,-0.3842408394193712,-0.25973396279318595,0.17185913302170217,-0.5081653190831866,-0.8507945912152601,-0.5509554007292695,-0.34927241968635186,2,0.1805,0,0
160,0.36118110012317717,0.34277444713269284,1.1922625541098002,0.18440419697354835,-0.05147402187915254,0.49436292181808134,0.13926006373977215,2,0.2486,0,1
161,0.6924797399198658,0.6440286520956319,0.04430870538569051,0.245693534677684,-0.07631166668903135,0.2067862653967578,0.6062396434853319,2,0.28435,1,0
162,-1.378136758809436,-1.4647507826449435,-1.2311955709744322,-1.2793894851935623,-1.2572287790132801,-1.2813088138627895,-1.225757169362633,0,0.0923,1,0
163,-1.2124874389110918,-1.3141236801634737,-1.10364514333842,-1.169068677326118,-1.108202910154006,-1.249355852038198,-1.1359534040269488,0,0.10312500000000001,1,0
164,0.8581290598182101,0.6440286520956319,0.8096112712017639,0.8912745584945813,0.7659102891368669,0.5765276807956022,1.216905247767987,1,0.29374999999999996,0,0
165,0.4440057600723493,0.4431925154536727,-0.08324172225032184,0.2099414210169382,-0.006314667679372432,0.27982160671010964,0.0063504910429589,1,0.25875,0,1
166,-0.508477829343129,-0.46057009943514576,-0.5934434327943708,-0.7012267328512144,-0.6543514004462163,-0.6696378303634666,-0.5432485528114305,0,0.1656,0,0
167,0.8995413897927961,0.8448647887375917,0.5545104159297392,0.5541832011218346,0.2330299095794619,0.41676287167264375,0.8505058851983937,2,0.3087,0,1
168,1.1066030396657265,1.0959099595400414,0.8096112712017639,1.446964553678746,2.226815397499752,0.7773748694073204,0.6852669569807344,2,0.33732500000000004,0,0
169,-0.09435452959726871,-0.058897826151226185,-0.33834257752234653,-0.5337025431265765,-0.42403869402733796,-0.5372612742330161,-0.5971308120128412,1,0.20400000000000001,1,0
170,-0.6741271492414732,-0.5107791335956356,-0.33834257752234653,-0.697140777004272,-1.00885233091449,-0.884179145471438,-0.3277195160057875,1,0.1562,0,1
171,-0.9226011290889897,-0.9626604410400447,-1.2311955709744322,-0.9913295979841239,-0.8666003651851826,-1.0713322075869025,-1.0389653374644092,0,0.1271,1,0
172,0.4025934300977632,0.6440286520956319,0.42695998829372683,0.7503090817750689,1.2649211530444364,0.48523350415391237,0.2973146907305763,1,0.26789999999999997,0,1
